,Date,money_2330,money_2317,money_2412,money_1301,money_1303,money_1326,money_2454,money_2308,money_2882,money_2881,test
0,2011-11-16,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
1,2011-11-17,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
2,2011-11-18,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
3,2011-11-21,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
4,2011-11-22,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
5,2011-11-23,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
6,2011-11-24,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
7,2011-11-25,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
8,2011-11-28,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
9,2011-11-29,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
10,2011-11-30,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
11,2011-12-01,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
12,2011-12-02,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
13,2011-12-05,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
14,2011-12-06,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
15,2011-12-07,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
16,2011-12-08,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
17,2011-12-09,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
18,2011-12-12,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
19,2011-12-13,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
20,2011-12-14,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
21,2011-12-15,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
22,2011-12-16,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
23,2011-12-19,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
24,2011-12-20,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
25,2011-12-21,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
26,2011-12-22,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
27,2011-12-23,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
28,2011-12-26,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
29,2011-12-27,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
30,2011-12-28,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
31,2011-12-29,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
32,2011-12-30,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10000000.0
33,2012-01-02,924200.0,1000000.0,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9450224.100000001
34,2012-01-03,924200.0,1000000.0,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9450224.100000001
35,2012-01-04,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
36,2012-01-05,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
37,2012-01-06,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
38,2012-01-09,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
39,2012-01-10,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
40,2012-01-11,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
41,2012-01-12,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,722500.0,928213.9,967460.3,967950.0,9359033.930000002
42,2012-01-13,924200.0,908809.83,1000000.0,1000000.0,939899.9,1000000.0,994500.0,928213.9,999801.1000000001,967950.0,9663374.73
43,2012-01-16,924200.0,908809.83,1000000.0,915900.0,939899.9,1000000.0,994500.0,928213.9,999801.1000000001,967950.0,9579274.73
44,2012-01-17,924200.0,908809.83,1000000.0,915900.0,939899.9,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9528824.83
45,2012-01-18,924200.0,908809.83,1000000.0,915900.0,939899.9,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9528824.83
46,2012-01-19,924200.0,908809.83,1000000.0,915900.0,939899.9,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9528824.83
47,2012-01-20,1000900.0,908809.83,1000000.0,915900.0,939899.9,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9605524.83
48,2012-01-23,1000900.0,908809.83,1000000.0,915900.0,939899.9,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9605524.83
49,2012-01-24,1000900.0,908809.83,1000000.0,915900.0,1003000.0,918000.1,994500.0,928213.9,999801.1000000001,999500.0,9668624.93
50,2012-01-25,1000900.0,908809.83,1000000.0,915900.0,1003000.0,918000.1,994500.0,1007876.5,999801.1000000001,999500.0,9748287.53
51,2012-01-26,1000900.0,908809.83,1000000.0,915900.0,1003000.0,918000.1,994500.0,1007876.5,999801.1000000001,999500.0,9748287.53
52,2012-01-27,1000900.0,1005280.09,1000000.0,915900.0,1003000.0,918000.1,994500.0,1007876.5,999801.1000000001,999500.0,9844757.79
53,2012-01-30,1000900.0,902099.87,1000000.0,915900.0,1003000.0,918000.1,994500.0,1007876.5,999801.1000000001,999500.0,9741577.57
54,2012-01-31,1000900.0,902099.87,1000000.0,915900.0,1003000.0,918000.1,994500.0,1007876.5,999801.1000000001,999500.0,9741577.57
55,2012-02-01,1000900.0,902099.87,1000000.0,915900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,999500.0,9420042.77
56,2012-02-02,924100.0,902099.87,1000000.0,915900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9309042.77
57,2012-02-03,924100.0,902099.87,904500.0,915900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9213542.77
58,2012-02-06,924100.0,902099.87,904500.0,915900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9213542.77
59,2012-02-07,924100.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9299542.77
60,2012-02-08,924100.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9299542.77
61,2012-02-09,924100.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9299542.77
62,2012-02-10,1001000.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9376442.77
63,2012-02-13,1001000.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9376442.77
64,2012-02-14,1001000.0,902099.87,904500.0,1001900.0,1003000.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9376442.77
65,2012-02-15,1001000.0,902099.87,904500.0,1001900.0,935600.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9309042.77
66,2012-02-16,1001000.0,902099.87,904500.0,1001900.0,935600.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9309042.77
67,2012-02-17,1001000.0,902099.87,904500.0,912300.1,935600.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9219442.870000001
68,2012-02-20,921000.0,902099.87,904500.0,912300.1,935600.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9139442.870000001
69,2012-02-21,921000.0,1008580.13,904500.0,912300.1,935600.0,918000.1,706500.0,1007876.5,966266.3,965300.0,9245923.129999999
70,2012-02-22,921000.0,1008580.13,904500.0,912300.1,935600.0,918000.1,706500.0,1007876.5,1000497.7000000001,999300.0,9314154.530000001
71,2012-02-23,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,706500.0,1007876.5,1000497.7000000001,999300.0,9405654.53
72,2012-02-24,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,1008500.0,1007876.5,1000497.7000000001,999300.0,9707654.53
73,2012-02-27,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,1008500.0,1007876.5,1000497.7000000001,999300.0,9707654.53
74,2012-02-28,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,1008500.0,1007876.5,1000497.7000000001,999300.0,9707654.53
75,2012-02-29,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,1008500.0,1007876.5,1000497.7000000001,999300.0,9707654.53
76,2012-03-01,921000.0,1008580.13,996000.0,912300.1,935600.0,918000.1,1008500.0,1007876.5,1000497.7000000001,999300.0,9707654.53
77,2012-03-02,921000.0,1008580.13,996000.0,912300.1,935600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9719989.23
78,2012-03-05,921000.0,1008580.13,996000.0,912300.1,935600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9719989.23
79,2012-03-06,921000.0,1008580.13,996000.0,912300.1,935600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9719989.23
80,2012-03-07,1000100.0,1008580.13,996000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9958589.23
81,2012-03-08,1000100.0,1008580.13,996000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9958589.23
82,2012-03-09,1000100.0,1008580.13,996000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9958589.23
83,2012-03-12,1000100.0,1008580.13,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9867589.23
84,2012-03-13,1000100.0,1008580.13,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9867589.23
85,2012-03-14,1000100.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,999300.0,9753738.94
86,2012-03-15,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,1000497.7000000001,964700.0,9635938.94
87,2012-03-16,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
88,2012-03-19,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
89,2012-03-20,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
90,2012-03-21,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
91,2012-03-22,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
92,2012-03-23,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
93,2012-03-26,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
94,2012-03-27,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
95,2012-03-28,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
96,2012-03-29,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
97,2012-03-30,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,929111.2,966117.0000000001,964700.0,9601558.24
98,2012-04-02,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,1013260.3999999999,966117.0000000001,997600.0,9718607.44
99,2012-04-03,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9751097.54
100,2012-04-04,916900.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9751097.54
101,2012-04-05,1000000.0,894729.84,905000.0,1002800.1,1004600.0,1009100.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9834197.54
102,2012-04-06,1000000.0,894729.84,905000.0,1002800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9748897.54
103,2012-04-09,1000000.0,894729.84,905000.0,1002800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9748897.54
104,2012-04-10,1000000.0,894729.84,905000.0,1002800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9748897.54
105,2012-04-11,1000000.0,894729.84,905000.0,917800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9663897.54
106,2012-04-12,1000000.0,894729.84,905000.0,917800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9663897.54
107,2012-04-13,1000000.0,1020680.22,905000.0,917800.1,1004600.0,923800.1,1008500.0,1013260.3999999999,998607.1000000001,997600.0,9789847.92
108,2012-04-16,1000000.0,1020680.22,905000.0,917800.1,1004600.0,923800.1,726500.0,1013260.3999999999,998607.1000000001,997600.0,9507847.92
109,2012-04-17,1000000.0,1020680.22,995000.0,917800.1,1004600.0,923800.1,726500.0,1013260.3999999999,998607.1000000001,997600.0,9597847.92
110,2012-04-18,1000000.0,1020680.22,995000.0,917800.1,1004600.0,923800.1,726500.0,1013260.3999999999,998607.1000000001,997600.0,9597847.92
111,2012-04-19,1000000.0,1020680.22,995000.0,917800.1,1004600.0,923800.1,726500.0,1013260.3999999999,998607.1000000001,997600.0,9597847.92
112,2012-04-20,1000000.0,1020680.22,995000.0,917800.1,1004600.0,923800.1,726500.0,923228.7,998607.1000000001,997600.0,9507816.22
113,2012-04-23,1000000.0,1020680.22,995000.0,917800.1,1004600.0,923800.1,726500.0,923228.7,998607.1000000001,997600.0,9507816.22
114,2012-04-24,1000000.0,1020680.22,995000.0,917800.1,944100.0,923800.1,726500.0,923228.7,998607.1000000001,997600.0,9447316.22
115,2012-04-25,1000000.0,1020680.22,995000.0,917800.1,944100.0,923800.1,726500.0,923228.7,967609.7000000001,966450.0,9385168.82
116,2012-04-26,916000.0,1020680.22,995000.0,917800.1,944100.0,923800.1,726500.0,923228.7,967609.7000000001,966450.0,9301168.82
117,2012-04-27,916000.0,1020680.22,995000.0,917800.1,944100.0,923800.1,726500.0,923228.7,967609.7000000001,966450.0,9301168.82
118,2012-04-30,916000.0,1020680.22,903600.0,917800.1,944100.0,923800.1,726500.0,923228.7,967609.7000000001,966450.0,9209768.82
119,2012-05-01,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,979500.0,923228.7,967609.7000000001,966450.0,9545768.82
120,2012-05-02,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,979500.0,923228.7,967609.7000000001,966450.0,9545768.82
121,2012-05-03,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,979500.0,923228.7,967609.7000000001,966450.0,9545768.82
122,2012-05-04,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,979500.0,923228.7,967609.7000000001,966450.0,9545768.82
123,2012-05-07,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,979500.0,923228.7,967609.7000000001,966450.0,9545768.82
124,2012-05-08,916000.0,1020680.22,903600.0,1000800.1,944100.0,923800.1,714500.0,923228.7,967609.7000000001,966450.0,9280768.82
125,2012-05-09,916000.0,1020680.22,903600.0,1000800.1,944100.0,1005000.1,714500.0,923228.7,967609.7000000001,966450.0,9361968.82
126,2012-05-10,916000.0,1020680.22,903600.0,1000800.1,944100.0,1005000.1,714500.0,923228.7,967609.7000000001,966450.0,9361968.82
127,2012-05-11,916000.0,1020680.22,903600.0,1000800.1,944100.0,1005000.1,714500.0,1016849.7,967609.7000000001,966450.0,9455589.82
128,2012-05-14,916000.0,1020680.22,903600.0,1000800.1,944100.0,1005000.1,714500.0,1016849.7,967609.7000000001,966450.0,9455589.82
129,2012-05-15,1001500.0,1020680.22,903600.0,1000800.1,944100.0,1005000.1,714500.0,921932.5,967609.7000000001,966450.0,9446172.62
130,2012-05-16,1001500.0,1020680.22,903600.0,1000800.1,1000600.0,1005000.1,714500.0,921932.5,996318.3,966450.0,9531381.22
131,2012-05-17,1001500.0,1020680.22,994600.0,1000800.1,1000600.0,1005000.1,714500.0,921932.5,996318.3,966450.0,9622381.22
132,2012-05-18,1001500.0,929159.9299999999,994600.0,1000800.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9647848.73
133,2012-05-21,1001500.0,929159.9299999999,994600.0,1000800.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9647848.73
134,2012-05-22,1001500.0,929159.9299999999,994600.0,1000800.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9647848.73
135,2012-05-23,1001500.0,929159.9299999999,994600.0,1000800.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9647848.73
136,2012-05-24,1001500.0,929159.9299999999,994600.0,1000800.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9647848.73
137,2012-05-25,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,1005000.1,714500.0,1009870.4,996318.3,995499.9,9569248.73
138,2012-05-28,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,1005000.1,973500.0,1009870.4,996318.3,995499.9,9828248.73
139,2012-05-29,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,996318.3,995499.9,9748048.73
140,2012-05-30,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,996318.3,995499.9,9748048.73
141,2012-05-31,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,996318.3,995499.9,9748048.73
142,2012-06-01,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966899.8,9690889.33
143,2012-06-04,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,994649.8,9718639.33
144,2012-06-05,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966399.8,9690389.33
145,2012-06-06,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966399.8,9690389.33
146,2012-06-07,1001500.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966399.8,9690389.33
147,2012-06-08,923600.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966399.8,9612489.33
148,2012-06-11,923600.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,973500.0,1009870.4,967759.0,966399.8,9612489.33
149,2012-06-12,923600.0,929159.9299999999,994600.0,922200.1,1000600.0,924800.1,718500.0,924624.4,967759.0,966399.8,9272243.33
150,2012-06-13,923600.0,929159.9299999999,994600.0,997200.1,946700.0,999000.1,718500.0,924624.4,967759.0,966399.8,9367543.33
151,2012-06-14,923600.0,1019470.1199999999,994600.0,997200.1,946700.0,999000.1,718500.0,924624.4,967759.0,966399.8,9457853.520000001
152,2012-06-15,923600.0,1019470.1199999999,994600.0,997200.1,946700.0,999000.1,718500.0,924624.4,967759.0,966399.8,9457853.520000001
153,2012-06-18,923600.0,1019470.1199999999,994600.0,997200.1,946700.0,999000.1,718500.0,924624.4,967759.0,966399.8,9457853.520000001
154,2012-06-19,923600.0,1019470.1199999999,994600.0,997200.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9378653.520000001
155,2012-06-20,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
156,2012-06-21,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
157,2012-06-22,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
158,2012-06-25,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
159,2012-06-26,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
160,2012-06-27,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
161,2012-06-28,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
162,2012-06-29,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
163,2012-07-02,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
164,2012-07-03,923600.0,923769.7999999998,903100.0,917100.1,946700.0,919800.1,718500.0,924624.4,967759.0,966399.8,9111353.200000001
165,2012-07-04,923600.0,923769.7999999998,903100.0,917100.1,1002500.0,919800.1,718500.0,1014556.4,967759.0,966399.8,9257085.200000001
166,2012-07-05,923600.0,923769.7999999998,903100.0,917100.1,1002500.0,919800.1,718500.0,1014556.4,967759.0,966399.8,9257085.200000001
167,2012-07-06,923600.0,923769.7999999998,903100.0,917100.1,1002500.0,995600.1,991500.0,1014556.4,997014.9,966399.8,9635141.100000001
168,2012-07-09,923600.0,923769.7999999998,903100.0,917100.1,1002500.0,995600.1,991500.0,1014556.4,997014.9,966399.8,9635141.100000001
169,2012-07-10,923600.0,923769.7999999998,903100.0,917100.1,1002500.0,995600.1,991500.0,1014556.4,997014.9,966399.8,9635141.100000001
170,2012-07-11,1001700.0,923769.7999999998,903100.0,917100.1,1002500.0,995600.1,991500.0,919340.1,997014.9,966399.8,9618024.8
171,2012-07-12,1001700.0,923769.7999999998,903100.0,917100.1,1002500.0,995600.1,991500.0,919340.1,997014.9,966399.8,9618024.8
172,2012-07-13,1001700.0,923769.7999999998,903100.0,992100.1,1002500.0,995600.1,991500.0,919340.1,997014.9,966399.8,9693024.8
173,2012-07-16,1001700.0,1020019.9899999998,903100.0,992100.1,1002500.0,995600.1,991500.0,919340.1,997014.9,966399.8,9789274.99
174,2012-07-17,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,1012063.7999999999,997014.9,966399.8,9971498.69
175,2012-07-18,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,1012063.7999999999,997014.9,966399.8,9971498.69
176,2012-07-19,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,1012063.7999999999,997014.9,997249.8,10002348.69
177,2012-07-20,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,914255.2999999999,997014.9,997249.8,9904540.19
178,2012-07-23,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,914255.2999999999,997014.9,997249.8,9904540.19
179,2012-07-24,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,995600.1,991500.0,914255.2999999999,997014.9,997249.8,9904540.19
180,2012-07-25,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,918800.1,991500.0,914255.2999999999,997014.9,997249.8,9827740.19
181,2012-07-26,1001700.0,1020019.9899999998,992600.0,992100.1,1002500.0,918800.1,991500.0,1009172.4999999999,997014.9,997249.8,9922657.39
182,2012-07-27,1001700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,991500.0,1009172.4999999999,997014.9,997249.8,9786657.39
183,2012-07-30,1001700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,991500.0,1009172.4999999999,968057.5,997249.8,9757699.99
184,2012-07-31,920700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,991500.0,1009172.4999999999,968057.5,997249.8,9676699.99
185,2012-08-01,920700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,719000.0,1009172.4999999999,968057.5,997249.8,9404199.99
186,2012-08-02,920700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,719000.0,909469.5999999999,968057.5,997249.8,9304497.09
187,2012-08-03,920700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,719000.0,909469.5999999999,968057.5,997249.8,9304497.09
188,2012-08-06,920700.0,1020019.9899999998,992600.0,911200.1,947400.0,918800.1,719000.0,909469.5999999999,968057.5,997249.8,9304497.09
189,2012-08-07,920700.0,1020019.9899999998,903600.0,911200.1,947400.0,918800.1,719000.0,909469.5999999999,968057.5,997249.8,9215497.09
190,2012-08-08,920700.0,1020019.9899999998,903600.0,911200.1,947400.0,918800.1,719000.0,1008175.4999999999,968057.5,965249.8,9282202.99
191,2012-08-09,920700.0,919919.7299999997,903600.0,911200.1,947400.0,918800.1,719000.0,1008175.4999999999,968057.5,965249.8,9182102.73
192,2012-08-10,920700.0,919919.7299999997,903600.0,911200.1,947400.0,918800.1,719000.0,1008175.4999999999,968057.5,965249.8,9182102.73
